[2026-03-20 10:25:01] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260320_102501.log | fname=
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   gl_account_number: None | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   freight_and_handling_charges: None | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   cost_center: None | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   vendor_name: BRIDGESTONE | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   vendor_address: 200 4TH AVENUE SOUTH, SUITE 100, P.O. BOX 140990, NASHVILLE, TENNESSEE 37201, PHONE: (888) 709-8023, FAX: (855) 389-3463 | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1]   po_line_items: [{'description': 'TRANS CV2 195/75R16C TLBLPS107RD', 'quantity': 4.0, 'net_price': 134.82}, {'description': 'BALANCE TIRE, LIGHT TRUCK', 'quantity': 4.0, 'net_price': 15.0}, {'description': 'YYYY184575EA', 'quantity': 4.0, 'net_price': 12.0}, {'description': 'VALVE CAP, FLOW THRU', 'quantity': 4.0, 'net_price': 2.25}, {'description': 'MISC TIRE RELATED PRODUCT', 'quantity': 4.0, 'net_price': 5.5}, {'description': 'FEE, TIRE DISPOSAL, LT', 'quantity': 4.0, 'net_price': 5.0}] | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1] Worker-1 LLM result saved to ./ocr_output_march_20/SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf.llm.json | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1] Worker-1 completed (OCR=8.74s, total=13.15s) | fname=SAPS4_5100149033_US29_PFNAUS_2026_999884759.pdf
[2026-03-20 10:26:08] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:26:08] [INFO    ] [Worker-1] Worker-1 picked up task | fname=SAPS4_5100175537_US29_PFNAUS_2026_999884978.pdf
[2026-03-20 10:26:08] [DEBUG   ] [MainProcess] File enqueued successfully (53/56) | fname=SAPS4_5100183046_US29_PFNAUS_2026_999872872.pdf
[2026-03-20 10:26:08] [INFO    ] [Worker-1] Worker-1 starting OCR (0.03 MB) | fname=SAPS4_5100175537_US29_PFNAUS_2026_999884978.pdf
[2026-03-20 10:26:08] [DEBUG   ] [MainProcess] Putting file 54/56 into queue | fname=SAPS4_5100251036_US28_PFNAUS_2026_999746319.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 LLM response status=200 in 2.35s | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 LLM invoice_data fields: | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_number: C013491421 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_date: February 6, 2026 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_amount: 440.79 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_currency: ['USD'] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   tax_amount: 38.16 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   po_number: ['M413550254'] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   gl_account_number: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   freight_and_handling_charges: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   cost_center: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   vendor_name: PENSKE TRUCK LEASING CO., L.P | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   vendor_address: P.O. BOX 827380, PHILADELPHIA, PA 19182-7380 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   po_line_items: [{'description': '16FT SAG LIGHT HICUBE', 'quantity': '390.38', 'net_price': '0.14'}] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 LLM raw_response fields: | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_number: C013491421 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_date: February 6, 2026 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_amount: 440.79 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   invoice_currency: ['USD'] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   tax_amount: 38.16 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   po_number: ['M413550254'] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   gl_account_number: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   freight_and_handling_charges: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   cost_center: None | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   vendor_name: PENSKE TRUCK LEASING CO., L.P. | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   vendor_address: P.O. BOX 827380, PHILADELPHIA, PA 19182-7380 | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5]   po_line_items: [{'description': '16FT SAG LIGHT HICUBE', 'quantity': 390.38, 'net_price': 0.14}] | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 LLM result saved to ./ocr_output_march_20/SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf.llm.json | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 completed (OCR=13.40s, total=15.75s) | fname=SAPS4_5100138519_US29_PFNAUS_2026_999936564.pdf
[2026-03-20 10:26:09] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 picked up task | fname=SAPS4_5100179024_US29_PFNAUS_2026_999885022.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-5] Worker-5 starting OCR (0.06 MB) | fname=SAPS4_5100179024_US29_PFNAUS_2026_999885022.pdf
[2026-03-20 10:26:09] [DEBUG   ] [MainProcess] File enqueued successfully (54/56) | fname=SAPS4_5100251036_US28_PFNAUS_2026_999746319.pdf
[2026-03-20 10:26:09] [DEBUG   ] [MainProcess] Putting file 55/56 into queue | fname=SAPS4_5100328001_US29_PFNAUS_2026_999706619.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-4] Worker-4 OCR completed in 4.86s | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:09] [DEBUG   ] [Worker-4] Page 1: 123 segments, 122 kept after confidence filter
[2026-03-20 10:26:09] [DEBUG   ] [Worker-4] Page 2: 12 segments, 12 kept after confidence filter
[2026-03-20 10:26:09] [INFO    ] [Worker-4] Worker-4 merge_text_with_spaces produced 56 lines from 2 page(s) | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output_march_20/SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf.txt (0.0004s) | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:09] [INFO    ] [Worker-4] Worker-4 calling LLM API (56 lines) | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-7] Worker-7 OCR completed in 4.88s | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:11] [DEBUG   ] [Worker-7] Page 1: 103 segments, 103 kept after confidence filter
[2026-03-20 10:26:11] [DEBUG   ] [Worker-7] Page 2: 9 segments, 9 kept after confidence filter
[2026-03-20 10:26:11] [INFO    ] [Worker-7] Worker-7 merge_text_with_spaces produced 64 lines from 2 page(s) | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output_march_20/SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf.txt (0.0002s) | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-7] Worker-7 calling LLM API (64 lines) | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 LLM response status=200 in 3.23s | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 LLM invoice_data fields: | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_number: 454666841001 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_date: Friday 13 Feb 2026 12:00 PM GMT-05:00 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_amount: 1654.05 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_currency: ['USD'] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   tax_amount: 123.56 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   po_number: ['M413555275'] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   gl_account_number: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   freight_and_handling_charges: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   cost_center: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   vendor_name: ODP BUSINESS SOLUTIONS, LLC | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   vendor_address: ODP BUSINESS SOLUTIONS, LLC, 6600 North Military Trail, Boa Raton, FL 33496, United States | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   po_line_items: [{'description': 'BATTERYCOPPERTOP,AAA,24PK', 'quantity': '3.0', 'net_price': '14.89'}, {'description': 'PAPER,X-9,8.5X11,20LB,10CA', 'quantity': '36.0', 'net_price': '40.36'}, {'description': 'COFFEE,KCUP,ESPRS,BUSTELO,24BX', 'quantity': '1.0', 'net_price': '16.43'}, {'description': 'COFFEE,KCUP,FLGRS,CLASSIC,24BX', 'quantity': '1.0', 'net_price': '16.43'}] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 LLM raw_response fields: | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_number: 454666841001 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_date: Friday 13 Feb 2026 12:00 PM GMT-05:00 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_amount: 1654.05 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   invoice_currency: ['USD'] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   tax_amount: 123.56 | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   po_number: ['M413555275'] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   gl_account_number: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   freight_and_handling_charges: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   cost_center: None | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   vendor_name: ODP BUSINESS SOLUTIONS, LLC | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   vendor_address: ODP BUSINESS SOLUTIONS, LLC, 6600 North Military Trail, Boa Raton, FL 33496, United States | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3]   po_line_items: [{'description': 'BATTERYCOPPERTOP,AAA,24PK', 'quantity': 3.0, 'net_price': 14.89}, {'description': 'PAPER,X-9,8.5X11,20LB,10CA', 'quantity': 36.0, 'net_price': 40.36}, {'description': 'COFFEE,KCUP,ESPRS,BUSTELO,24BX', 'quantity': 1.0, 'net_price': 16.43}, {'description': 'COFFEE,KCUP,FLGRS,CLASSIC,24BX', 'quantity': 1.0, 'net_price': 16.43}] | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 LLM result saved to ./ocr_output_march_20/SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf.llm.json | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 completed (OCR=8.93s, total=12.17s) | fname=SAPS4_5100149541_US29_PFNAUS_2026_999930875.pdf
[2026-03-20 10:26:11] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 picked up task | fname=SAPS4_5100180002_US29_PFNAUS_2026_999872858.pdf
[2026-03-20 10:26:11] [INFO    ] [Worker-3] Worker-3 starting OCR (0.10 MB) | fname=SAPS4_5100180002_US29_PFNAUS_2026_999872858.pdf
[2026-03-20 10:26:11] [DEBUG   ] [MainProcess] File enqueued successfully (55/56) | fname=SAPS4_5100328001_US29_PFNAUS_2026_999706619.pdf
[2026-03-20 10:26:11] [DEBUG   ] [MainProcess] Putting file 56/56 into queue | fname=SAPS4_5100569525_US28_PFNAUS_2026_999930849.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 LLM response status=200 in 2.99s | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 LLM invoice_data fields: | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_number: 6302145051 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_date: 02/06/2026 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_amount: 42.00 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_currency: ['CAD'] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   tax_amount: 2.00 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   po_number: ['M412759939'] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   gl_account_number: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   freight_and_handling_charges: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   cost_center: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   vendor_name: Canadian Linen and Uniform Service Corp | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   vendor_address: 1818 Third Av S, Lethbridge, AB T1J OL5 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   po_line_items: [{'description': 'Emblem Charges', 'quantity': '1.0', 'net_price': '1.5'}, {'description': 'Emblem Charges', 'quantity': '1.0', 'net_price': '0.95'}, {'description': 'Coverall-Actn Back-En Vis Ysy', 'quantity': '7.0', 'net_price': '5.39'}, {'description': 'Prep Charges', 'quantity': '1.0', 'net_price': '1.5'}, {'description': 'Soil Bin/Locker', 'quantity': '4.0', 'net_price': '0.0'}, {'description': 'Green Pp/Pe Route Bag W 3 Clip', 'quantity': '2.0', 'net_price': '0.0'}] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 LLM raw_response fields: | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_number: 6302145051 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_date: 02/06/2026 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_amount: 42.00 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   invoice_currency: ['CAD'] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   tax_amount: 2.00 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   po_number: ['M412759939'] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   gl_account_number: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   freight_and_handling_charges: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   cost_center: None | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   vendor_name: Canadian Linen and Uniform Service Corp. | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   vendor_address: 1818 Third Av S, Lethbridge, AB T1J OL5 | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4]   po_line_items: [{'description': 'Emblem Charges', 'quantity': 1.0, 'net_price': 1.5}, {'description': 'Emblem Charges', 'quantity': 1.0, 'net_price': 0.95}, {'description': 'Coverall-Actn Back-En Vis Ysy', 'quantity': 7.0, 'net_price': 5.39}, {'description': 'Prep Charges', 'quantity': 1.0, 'net_price': 1.5}, {'description': 'Soil Bin/Locker', 'quantity': 4.0, 'net_price': 0.0}, {'description': 'Green Pp/Pe Route Bag W 3 Clip', 'quantity': 2.0, 'net_price': 0.0}] | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 LLM result saved to ./ocr_output_march_20/SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf.llm.json | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 completed (OCR=4.86s, total=7.86s) | fname=SAPS4_5100171505_CA11_PFNACA_2026_304654783.pdf
[2026-03-20 10:26:12] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 picked up task | fname=SAPS4_5100180529_US29_PFNAUS_2026_999872857.pdf
[2026-03-20 10:26:12] [DEBUG   ] [MainProcess] File enqueued successfully (56/56) | fname=SAPS4_5100569525_US28_PFNAUS_2026_999930849.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-4] Worker-4 starting OCR (0.10 MB) | fname=SAPS4_5100180529_US29_PFNAUS_2026_999872857.pdf
[2026-03-20 10:26:12] [INFO    ] [MainProcess] All 56 files enqueued in 71.771s | fname=ENQUEUE
[2026-03-20 10:26:12] [INFO    ] [MainProcess] Sending 9 sentinel(s) to shut down workers | fname=SHUTDOWN
[2026-03-20 10:26:12] [INFO    ] [Worker-8] Worker-8 OCR completed in 11.17s | fname=SAPS4_5100157510_US30_PFNAUS_2026_999872782.pdf
[2026-03-20 10:26:12] [DEBUG   ] [Worker-8] Page 1: 117 segments, 112 kept after confidence filter
[2026-03-20 10:26:12] [INFO    ] [Worker-8] Worker-8 merge_text_with_spaces produced 55 lines from 5 page(s) | fname=SAPS4_5100157510_US30_PFNAUS_2026_999872782.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output_march_20/SAPS4_5100157510_US30_PFNAUS_2026_999872782.pdf.txt (0.0002s) | fname=SAPS4_5100157510_US30_PFNAUS_2026_999872782.pdf
[2026-03-20 10:26:12] [INFO    ] [Worker-8] Worker-8 calling LLM API (55 lines) | fname=SAPS4_5100157510_US30_PFNAUS_2026_999872782.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7] Worker-7 LLM response status=200 in 2.39s | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7] Worker-7 LLM invoice_data fields: | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_number: 255206 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_date: 02/11/26 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_amount: 143.75 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_currency: ['CAD'] | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   tax_amount: 18.75 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   po_number: ['M413329514'] | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   gl_account_number: None | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   freight_and_handling_charges: None | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   cost_center: None | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   vendor_name: K&D Pratt Group Inc | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   vendor_address: Mount Pearl, NL (709) 722-5690 / 1-800 563-9595, Dartmouth, NS (902) 468-1955 / 1-800-567-1955, Antigonish, NS (902) 867-1200 / 1-866-867-1200 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   po_line_items: [{'description': '7 MONTHLY INSPECTION FIRE EXTINGUISHERS & EME', 'quantity': '1.0', 'net_price': '125.0'}] | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7] Worker-7 LLM raw_response fields: | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_number: 255206 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_date: 02/11/26 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_amount: 143.75 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   invoice_currency: ['CAD'] | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   tax_amount: 18.75 | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
[2026-03-20 10:26:13] [INFO    ] [Worker-7]   po_number: ['M413329514'] | fname=SAPS4_5100173501_CA11_PFNACA_2026_304672235.pdf
